ID,path,title,authors,translators,author_uris,translator_uris,original_language,genre,source_edition
8253,/p186/m8253,חליפות וצבא,ישעיהו ברשדסקי,"",https://wikidata.org/wiki/Q7064133,"","",Translation missing: he.article,""
8254,/p77/m8254,[הָיו לְפָנֶיךָ],וידל בנבנשתי,"",https://wikidata.org/wiki/Q7927660,"","",Translation missing: he.poetry,""
8255,/p89/m8255,בדיחות,חיים נחמן ביאליק,"",https://wikidata.org/wiki/Q359705,"","",Translation missing: he.prose,"מתוך “כתבים גנוזים” בעריכת משה אונגרפלד, תל אביב: בית ביאליק ודביר"
8257,/p89/m8257,"על חורבן היהדות בגולה ובנין א""י",חיים נחמן ביאליק,"",https://wikidata.org/wiki/Q359705,"","",Translation missing: he.article,"מתוך ""דברים שבעל פה"", תל אביב: דביר, תרצ""ה 1935"
8259,/p89/m8259,שלמה ואשמדי,חיים נחמן ביאליק,"",https://wikidata.org/wiki/Q359705,"","",Translation missing: he.prose,"מתוך ""ויהי היום"", תל אביב: דביר, תשכ""ה"
8261,/p89/m8261,בת המלך ובן-זוגה,חיים נחמן ביאליק,"",https://wikidata.org/wiki/Q359705,"","",Translation missing: he.prose,תל אביב: דביר
8263,/p117/m8263,הזקן ונכדו,יהודה שטיינברג,"",https://wikidata.org/wiki/Q4526788,"","",Translation missing: he.prose,""
8264,/p46/m8264,דבר יום ביומו,יהודה ליב גורדון,"",https://wikidata.org/wiki/Q1376036,"","",Translation missing: he.memoir,"בתוך: כתבי יל""ג – פרוזה, תל־אביב: דביר"
8265,/p137/m8265,וְצַדִּיק יְסוֹד עוֹלָם,רחל מורפורגו,"",https://wikidata.org/wiki/Q16579983,"","",Translation missing: he.poetry,""
8267,/p142/m8267,לְאֶרֶץ יִשְׂרָאֵל,דוד פרישמן,"",https://wikidata.org/wiki/Q705482,"","",Translation missing: he.prose,""
8268,/p55/m8268,רופין,ברל כצנלסון,"",https://wikidata.org/wiki/Q786429,"","",Translation missing: he.article,""
8269,/p142/m8269,חֲזִיר הַכֶּסֶף,הנס כריסטיאן אנדרסן,דוד פרישמן,https://wikidata.org/wiki/Q5673,https://wikidata.org/wiki/Q705482,en,Translation missing: he.prose,"ברלין: “מוריה” ו“יודישר פרלג”, מהדורה חמישית"
8271,/p142/m8271,"""מטות ומסעי""",דוד פרישמן,"",https://wikidata.org/wiki/Q705482,"","",Translation missing: he.prose,""
8272,/p169/m8272,וְהֵיכָן  הָיִית  אָז ...,יעקב לרנר,"",https://wikidata.org/wiki/Q7063855,"","",Translation missing: he.poetry,""
8273,/p186/m8273,בודדה־עזובה,ישעיהו ברשדסקי,"",https://wikidata.org/wiki/Q7064133,"","",Translation missing: he.prose,"מתוך טיפוסים וצללים, הוצאת תושיה, ורשה, תר""ס"
8274,/p49/m8274,[זְכוֹר בַּאֲשֶׁר],שמואל הנגיד,"",https://wikidata.org/wiki/Q467161,"","",Translation missing: he.poetry,"מתוך ""כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק, תש""ז–תשי""ג"
8275,/p49/m8275,חדה ושמח בחלקך,שמואל הנגיד,"",https://wikidata.org/wiki/Q467161,"","",Translation missing: he.poetry,"מתוך ""כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק, תש""ז–תשי""ג"
8276,/p49/m8276,חכם-לבב במתת,שמואל הנגיד,"",https://wikidata.org/wiki/Q467161,"","",Translation missing: he.poetry,"מתוך ""כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק, תש""ז–תשי""ג"
8277,/p49/m8277,זרת בשדה,שמואל הנגיד,"",https://wikidata.org/wiki/Q467161,"","",Translation missing: he.poetry,"מתוך ""כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק, תש""ז–תשי""ג"
8278,/p122/m8278,ולמען ירושלים לא אשקוט,אפרים לוצטו,"",https://wikidata.org/wiki/Q7058244,"","",Translation missing: he.poetry,"ע“פ הוצאת מחברות לספרות, תל אביב, תש”ב"
8280,/p158/m8280,לזאב הכהן קאפּלאן,מיכה יוסף לבנזון,"",https://wikidata.org/wiki/Q973591,"","",Translation missing: he.letters,""
8281,/p161/m8281,[יכונן חתני מנוחיו],יהודה הלוי,"",https://wikidata.org/wiki/Q299200,"","",Translation missing: he.poetry,""
8283,/p180/m8283,שחי לאל יחידה,שלמה אבן גבירול,"",https://wikidata.org/wiki/Q239355,"","",Translation missing: he.poetry,""
8284,/p58/m8284,"ד""ר לעאן פינסקער איננו!",משה ליב לילינבלום,"",https://wikidata.org/wiki/Q742539,"","",Translation missing: he.article,"מתוך כל כתבי משה ליב ליליינבלום, קרקא: דפוס יוסף פישר, תרע""ב"
8285,/p126/m8285,מֶטְרִיפּוֹלֶיָן אוֹ שָׁבֵי פֶשַׁע בְּיַעֲקֹב,שמואל נחום כהנובסקי,"",https://wikidata.org/wiki/Q106824370,"","",Translation missing: he.prose,"ורשה: יאקאבי, תרנ""ב 1892"
8286,/p141/m8286,[וְרָצוֹן רַק אֶחָד],רחל בלובשטיין,"",https://wikidata.org/wiki/Q241180,"","",Translation missing: he.poetry,"מתוך ""רחל: שירים מכתבים רשימות קורות חייה"", בעריכת אורי מילשטיין, תל אביב: זמורה ביתן, תשמ""ה 1985"
8287,/p24/m8287,תיקון-טעות,אלתר דרויאנוב,"",https://wikidata.org/wiki/Q437809,"","",Translation missing: he.article,"מתוך “כתבים נבחרים” א-ב הוצאת ברית ראשונים, תל-אביב, תש“ג-תש”ה."
8288,/p164/m8288,צִיּוּנִים,מיכה יוסף ברדיצ'בסקי,"",https://wikidata.org/wiki/Q1926717,"","",Translation missing: he.article,""
8289,/p164/m8289,מִלְחֶמֶת אַחִים,מיכה יוסף ברדיצ'בסקי,"",https://wikidata.org/wiki/Q1926717,"","",Translation missing: he.prose,""
8290,/p9/m8290,קטע,אורי ניסן גנסין,"",https://wikidata.org/wiki/Q514289,"","",Translation missing: he.prose,""
8291,/p68/m8291,"[עַכְבָּר קָטֹן, חַלָּשׁ, אִמּוֹ תֵּנִיקֵהוּ]",מרדכי צבי מאנה,"",https://wikidata.org/wiki/Q6633218,"","",Translation missing: he.poetry,"מתוך ""כל כתבי מרדכי צבי מאנה: קובץ שיריו, מאמריו ומכתביו"", ורשה: צנטרל, תרע”ד 1913"
8292,/p128/m8292,האחשתרנים,שלום עליכם,"",https://wikidata.org/wiki/Q238090,"","",Translation missing: he.prose,""
8293,/p148/m8293,מֻעַלַּקָתְּ,אלתר לוין,"",https://wikidata.org/wiki/Q12404017,"","",Translation missing: he.poetry,"ירושלים: דקל, תר""ף"
8294,/p20/m8294,[אֶבְטְחָה עַל פֹּעֲלִי],אברהם אבן עזרא,"",https://wikidata.org/wiki/Q270670,"","",Translation missing: he.poetry,""
8295,/p20/m8295,[אֲצוּלָה מִכְּבוֹדוֹ אֵל בְּרָאֵךְ],אברהם אבן עזרא,"",https://wikidata.org/wiki/Q270670,"","",Translation missing: he.poetry,""
8296,/p170/m8296,[כַּבֵּה יְקֹד לִבִּי בְּמֵי אֶשְׁכֹּל],משה אבן עזרא,"",https://wikidata.org/wiki/Q719393,"","",Translation missing: he.poetry,""
8297,/p55/m8297,ושוב משכורות,ברל כצנלסון,"",https://wikidata.org/wiki/Q786429,"","",Translation missing: he.article,""
8298,/p38/m8298,אגדות יוון – כרך א',אליעזר מיטרופוליטנסקי,"",https://wikidata.org/wiki/Q118924281,"","",Translation missing: he.prose,רשה: א' גיטלין
8300,/p170/m8300,לנטע השכל ונצר היושר,משה אבן עזרא,"",https://wikidata.org/wiki/Q719393,"","",Translation missing: he.poetry,""
8301,/p170/m8301,אֶל אֱלֹהֵי נַפְשִׁי אֲנַהֵל,משה אבן עזרא,"",https://wikidata.org/wiki/Q719393,"","",Translation missing: he.poetry,""
8302,/p46/m8302,בעבור נעלים,יהודה ליב גורדון,"",https://wikidata.org/wiki/Q1376036,"","",Translation missing: he.prose,"מתוך ""כתבי יהודה ליב גורדון"", תל אביב: דביר, תשי""ט 1959"
8311,/p12/m8311,הרמן כהן,ראובן בריינין,"",https://wikidata.org/wiki/Q356423,"","",Translation missing: he.article,"ע""פ “כתבים נבחרים”, ספריית פועלים, 1965"
8312,/p135/m8312,הרמן כהן,משה גליקסון,"","","","",Translation missing: he.article,"“העולם”, גליונות 13, 14 תרע“ב, גל' 7 תרע”ד"
8313,/p12/m8313,דָוִד קוֹפְמַאן,ראובן בריינין,"",https://wikidata.org/wiki/Q356423,"","",Translation missing: he.article,"ע“פ “כל כתבי ראובן בן מרדכי בריינין: ישנים וגם חדשים” בשלושה כרכים, הועד להוצאת כל כתבי ראובן בן מרדכי בריינין, תרפ”ג-ת""ש, 1922–1940"
8314,/p23/m8314,שתי מצבות,אחד העם,"",https://wikidata.org/wiki/Q380425,"","",Translation missing: he.article,""
8315,/p181/m8315,הפועל העברי ונמל חיפה,משה בילינסון,"",https://wikidata.org/wiki/Q6967447,"","",Translation missing: he.article,"מתוך ""בדרך לעצמאות"", תל אביב: דבר, ת”ש"
8316,/p57/m8316,על המים,שאול טשרניחובסקי,"",https://wikidata.org/wiki/Q521410,"","",Translation missing: he.poetry,"מתוך ""שירי שאול טשרניחובסקי"", תל אביב: דביר, תשכ""ח"
8317,/p23/m8317,מבקרינו,אחד העם,"",https://wikidata.org/wiki/Q380425,"","",Translation missing: he.article,""
8318,/p57/m8318,קום עלה בהר-התוחלת,שאול טשרניחובסקי,"",https://wikidata.org/wiki/Q521410,"","",Translation missing: he.poetry,"מתוך ""שירי שאול טשרניחובסקי"", תל אביב: דביר, תשכ""ח"
8319,/p77/m8319,כף יד ימינך,וידל בנבנשתי,"",https://wikidata.org/wiki/Q7927660,"","",Translation missing: he.poetry,""
8320,/p89/m8320,על תעודת הכנסיה התרבותית,חיים נחמן ביאליק,"",https://wikidata.org/wiki/Q359705,"","",Translation missing: he.article,"מתוך ""דברים שבעל פה"", תל אביב: דביר, תרצ""ה 1935"
8322,/p89/m8322,שלשלת הדמים,חיים נחמן ביאליק,"",https://wikidata.org/wiki/Q359705,"","",Translation missing: he.prose,"מתוך ""ויהי היום"", תל אביב: דביר, תשכ""ה"
8324,/p23/m8324,איגרות: שנת 1914,אחד העם,"",https://wikidata.org/wiki/Q380425,"","",Translation missing: he.letters,""
8325,/p89/m8325,כתבי המשתגע,חיים נחמן ביאליק,"",https://wikidata.org/wiki/Q359705,"","",Translation missing: he.prose,"מתוך “כתבים גנוזים” בעריכת משה אונגרפלד, תל אביב: בית ביאליק ודביר"
8326,/p60/m8326,פרקי יומן,חנה סנש,"",https://wikidata.org/wiki/Q236094,"","",Translation missing: he.memoir,""
8327,/p117/m8327,פרוש קצר,יהודה שטיינברג,"",https://wikidata.org/wiki/Q4526788,"","",Translation missing: he.prose,""
8328,/p48/m8328,אל מורי,טוביה בן משה כץ,"","","","",Translation missing: he.poetry,""
8329,/p127/m8329,ישראל בעמים,שמואל יוסף פין,"",https://wikidata.org/wiki/Q2902634,"","",Translation missing: he.article,""
8330,/p55/m8330,"""המזרחי"" וההתישבוּת החסידית",ברל כצנלסון,"",https://wikidata.org/wiki/Q786429,"","",Translation missing: he.article,""
8331,/p142/m8331,הפולנים,דוד פרישמן,"",https://wikidata.org/wiki/Q705482,"","",Translation missing: he.article,""
8332,/p38/m8332,אגדות יוון - חלק ב',אליעזר מיטרופוליטנסקי,"",https://wikidata.org/wiki/Q118924281,"","",Translation missing: he.prose,ורשה: א' גיטלין
8334,/p142/m8334,סליחות,דוד פרישמן,"",https://wikidata.org/wiki/Q705482,"","",Translation missing: he.memoir,""
8336,/p178/m8336,מעשה בשתי אחיות,בן אביגדור,"",https://wikidata.org/wiki/Q12404616,"","",Translation missing: he.prose,"תל-אביב: ד. רכגולד, תש""ם 1980"
8337,/p49/m8337,דלתי שפתך,שמואל הנגיד,"",https://wikidata.org/wiki/Q467161,"","",Translation missing: he.poetry,"מתוך ""כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק, תש""ז–תשי""ג"
8338,/p49/m8338,[אֲדָמָה לַיְצוּרִים],שמואל הנגיד,"",https://wikidata.org/wiki/Q467161,"","",Translation missing: he.poetry,"מתוך ""כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק, תש""ז–תשי""ג"
8339,/p49/m8339,[חֲסֹם פִּי עַמְּךָ כִּי עָם],שמואל הנגיד,"",https://wikidata.org/wiki/Q467161,"","",Translation missing: he.poetry,"מתוך ""כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק, תש""ז–תשי""ג"
8340,/p49/m8340,[אֵין בָּאֱוִילִים],שמואל הנגיד,"",https://wikidata.org/wiki/Q467161,"","",Translation missing: he.poetry,"מתוך ""כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק, תש""ז–תשי""ג"
8341,/p62/m8341,כֻּלָּהּ שֶׁלִּי,זאב ז'בוטינסקי,"",https://wikidata.org/wiki/Q319896,"","",Translation missing: he.poetry,""
8342,/p100/m8342,תקנת עניני הדת במקוה ישראל,יוסף יושעה ריבלין,"",https://wikidata.org/wiki/Q12408033,"","",Translation missing: he.article,""
8344,/p158/m8344,הַמִּצְרִים בַּמִּדְבָּר,מיכה יוסף לבנזון,"",https://wikidata.org/wiki/Q973591,"","",Translation missing: he.poetry,""
8346,/p180/m8346,[שַׁעַר אֲשֶׁר],שלמה אבן גבירול,"",https://wikidata.org/wiki/Q239355,"","",Translation missing: he.poetry,""
8347,/p58/m8347,צרכי עמנו ודעת סופריו,משה ליב לילינבלום,"",https://wikidata.org/wiki/Q742539,"","",Translation missing: he.article,"מתוך כל כתבי משה ליב ליליינבלום, קרקא: דפוס יוסף פישר, תרע""ב"
8348,/p88/m8348,החינוך העברי בגולה,יוסף  ויתקין,"",https://wikidata.org/wiki/Q1708144,"","",Translation missing: he.article,תל אביב: עם עובד
8349,/p141/m8349,אֲנִי וְאַתָּה,רחל בלובשטיין,"",https://wikidata.org/wiki/Q241180,"","",Translation missing: he.poetry,"מתוך ""רחל: שירים מכתבים רשימות קורות חייה"", בעריכת אורי מילשטיין, תל אביב: זמורה ביתן, תשמ""ה 1985"
8350,/p141/m8350,[כִּבְשַׂת הָרָשׁ],רחל בלובשטיין,"",https://wikidata.org/wiki/Q241180,"","",Translation missing: he.poetry,"מתוך ""רחל: שירים מכתבים רשימות קורות חייה"", בעריכת אורי מילשטיין, תל אביב: זמורה ביתן, תשמ""ה 1985"
8351,/p11/m8351,גבורים ועבודת גבורים: שיעור רביעי: הגבור בתור כהן,תומאס קרלייל,איסר יוסף איינהורן,https://wikidata.org/wiki/Q151403,https://wikidata.org/wiki/Q28532501,en,Translation missing: he.reference,""
8352,/p164/m8352,הִלֵּל צֵיטְלִין,מיכה יוסף ברדיצ'בסקי,"",https://wikidata.org/wiki/Q1926717,"","",Translation missing: he.reference,""
8353,/p44/m8353,השערה,מנדלי מוכר ספרים,"",https://wikidata.org/wiki/Q359694,"","",Translation missing: he.prose,""
8354,/p61/m8354,נסיון לסכום,חיים ארלוזורוב,"",https://wikidata.org/wiki/Q726510,"","",Translation missing: he.article,""
8355,/p79/m8355,[חֲמָסִי עַל אֲהוּב לִבִּי],יצחק אבן כלפון,"",https://wikidata.org/wiki/Q7028939,"","",Translation missing: he.poetry,""
8356,/p370/m8356,נאום הפתיחה לקונגרס השני,בנימין זאב הרצל,מיכל ברקוביץ,https://wikidata.org/wiki/Q44003,https://wikidata.org/wiki/Q7216296,de,Translation missing: he.article,""
8357,/p148/m8357,ימינך י-אמיר,אלתר לוין,"",https://wikidata.org/wiki/Q12404017,"","",Translation missing: he.poetry,"ירושלים: דקל, תר""ף"
8358,/p20/m8358,[אלהי בגלותי בך אחסה],אברהם אבן עזרא,"",https://wikidata.org/wiki/Q270670,"","",Translation missing: he.poetry,""
8359,/p160/m8359,כנור דוד,מאיר הלוי לטריס,"",https://wikidata.org/wiki/Q1912967,"","",Translation missing: he.poetry,"ווין: דפוס ל“ק זאמארסקי וק' דיטטמארש, תר”כ"
8360,/p55/m8360,לכבוֹד יהוֹשע חַנקין,ברל כצנלסון,"",https://wikidata.org/wiki/Q786429,"","",Translation missing: he.article,""
8361,/p38/m8361,אגדות יוון - כרך ג',אליעזר מיטרופוליטנסקי,"",https://wikidata.org/wiki/Q118924281,"","",Translation missing: he.prose,ורשה: א' גיטלין
8363,/p170/m8363,[אַתָּה אָדוֹן לְכָל הַנִּמְצָאוֹת],משה אבן עזרא,"",https://wikidata.org/wiki/Q719393,"","",Translation missing: he.poetry,""
8364,/p46/m8364,הָאַרְנֶבֶת וְהַצָּב,יהודה ליב גורדון,"",https://wikidata.org/wiki/Q1376036,"","",Translation missing: he.fables,"מתוך ""כתבי יהודה ליב גורדון"", תל אביב: דביר, תשי""ט 1959"
8366,/p51/m8366,אגרות שמריהו לוין: פסיעות ראשונות,שמריהו לוין,"",https://wikidata.org/wiki/Q119618,"","",Translation missing: he.letters,""
8367,/p14/m8367,לנאמנים לשבועה,אברהם שטרן,"",https://wikidata.org/wiki/Q461846,"","",Translation missing: he.article,""
8368,/p33/m8368,יפיפותו של יפת III,אלחנן ליב לוינסקי,"",https://wikidata.org/wiki/Q7017172,"","",Translation missing: he.article,""
8373,/p23/m8373,איגרות: שנת 1919,אחד העם,"",https://wikidata.org/wiki/Q380425,"","",Translation missing: he.letters,""
8374,/p154/m8374,עלי,יוסף לואידור,"",https://wikidata.org/wiki/Q7044190,"","",Translation missing: he.prose,""
8376,/p181/m8376,מבחן (1846–1849),משה בילינסון,"",https://wikidata.org/wiki/Q6967447,"","",Translation missing: he.reference,"מתוך ""בימי תחית איטליה"", תל אביב: חברה, תר""ץ"
8378,/p23/m8378,הקונגרס הציוני הראשון,אחד העם,"",https://wikidata.org/wiki/Q380425,"","",Translation missing: he.article,""
8379,/p57/m8379,הַכַּף הַשְּׁבוּרָה,שאול טשרניחובסקי,"",https://wikidata.org/wiki/Q521410,"","",Translation missing: he.drama,"מתוך ""שירי שאול טשרניחובסקי"", תל אביב: דביר, תשכ""ח"
8380,/p54/m8380,בְּרָכָה,מתתיהו שוהם,"",https://wikidata.org/wiki/Q1908866,"","",Translation missing: he.poetry,הוצאת אגודת הסופרים
8381,/p57/m8381,בַּגֹּרֶן (קטע),שאול טשרניחובסקי,"",https://wikidata.org/wiki/Q521410,"","",Translation missing: he.poetry,"מתוך ""שירי שאול טשרניחובסקי"", תל אביב: דביר, תשכ""ח"
8382,/p186/m8382,רסיסים,ישעיהו ברשדסקי,"",https://wikidata.org/wiki/Q7064133,"","",Translation missing: he.memoir,"מתוך סיפורים, הוצאת תושיה, ורשה, תר""ע"
8383,/p77/m8383,דודי שבה עמי,וידל בנבנשתי,"",https://wikidata.org/wiki/Q7927660,"","",Translation missing: he.poetry,""
8384,/p77/m8384,לך ההוד,וידל בנבנשתי,"",https://wikidata.org/wiki/Q7927660,"","",Translation missing: he.poetry,""
8385,/p89/m8385,שירתי,חיים נחמן ביאליק,"",https://wikidata.org/wiki/Q359705,"","",Translation missing: he.poetry,"תל אביב: דביר, תשל""ג"
8386,/p89/m8386,שבת המלכה,חיים נחמן ביאליק,"",https://wikidata.org/wiki/Q359705,"","",Translation missing: he.poetry,"תל אביב: דביר, תשל""ג"
8388,/p89/m8388,מי ענד לדוכיפת ציצת נוצה,חיים נחמן ביאליק,"",https://wikidata.org/wiki/Q359705,"","",Translation missing: he.prose,"מתוך ""ויהי היום"", תל אביב: דביר, תשכ""ה"
8389,/p55/m8389,על דבר עבודה עברית בחוה הרטוב,ברל כצנלסון,"",https://wikidata.org/wiki/Q786429,"","",Translation missing: he.letters,""
8390,/p95/m8390,וזאת אשיב,פרץ סמולנסקין,"",https://wikidata.org/wiki/Q1371532,"","",Translation missing: he.article,"השחר, שנת שתים-עשרה"
8391,/p161/m8391,[איך מעינות חכמה לך נמסרו],יהודה הלוי,"",https://wikidata.org/wiki/Q299200,"","",Translation missing: he.poetry,""
8392,/p117/m8392,"ל""ג בעומר",יהודה שטיינברג,"",https://wikidata.org/wiki/Q4526788,"","",Translation missing: he.prose,""
8393,/p36/m8393,שיטה או שלטון,אליעזר יפה,"",https://wikidata.org/wiki/Q4206040,"","",Translation missing: he.article,""
8394,/p137/m8394,וזה השיר,רחל מורפורגו,"",https://wikidata.org/wiki/Q16579983,"","",Translation missing: he.poetry,""
8395,/p142/m8395,הַזָּהָב וְהַבַּרְזֶל,אלכסנדר פושקין,דוד פרישמן,https://wikidata.org/wiki/Q7200,https://wikidata.org/wiki/Q705482,ru,Translation missing: he.poetry,""
8396,/p115/m8396,מסעי גוליבר,ג'ונתן סוויפט,"מנחם מבש""ן",https://wikidata.org/wiki/Q41166,https://wikidata.org/wiki/Q12409280,en,Translation missing: he.prose,""
8398,/p147/m8398,מַלְכוּת שַדַּי,יוסף זליגר,"",https://wikidata.org/wiki/Q12407993,"","",Translation missing: he.poetry,""
8399,/p18/m8399,מתוך קריאה,אהרן דוד גורדון,"",https://wikidata.org/wiki/Q399986,"","",Translation missing: he.article,""
8400,/p45/m8400,כוח היהדות בעולם,בר טוביה,"",https://wikidata.org/wiki/Q7027205,"","",Translation missing: he.article,""
8401,/p49/m8401,[אַהֲבַת הַכְּסִיל],שמואל הנגיד,"",https://wikidata.org/wiki/Q467161,"","",Translation missing: he.poetry,"מתוך ""כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק, תש""ז–תשי""ג"
8402,/p49/m8402,טֶרֶם יְרֹה,שמואל הנגיד,"",https://wikidata.org/wiki/Q467161,"","",Translation missing: he.poetry,"מתוך ""כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק, תש""ז–תשי""ג"
8403,/p49/m8403,חֶבְרַת אֲחִי,שמואל הנגיד,"",https://wikidata.org/wiki/Q467161,"","",Translation missing: he.poetry,"מתוך ""כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק, תש""ז–תשי""ג"
8404,/p49/m8404,[חֲדַל מֵאֲשֶׁר],שמואל הנגיד,"",https://wikidata.org/wiki/Q467161,"","",Translation missing: he.poetry,"מתוך ""כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק, תש""ז–תשי""ג"
8405,/p86/m8405,ספר תחכמוני - שער שביעי,יהודה אלחריזי,"",https://wikidata.org/wiki/Q1350978,"","",Translation missing: he.poetry,""
8406,/p122/m8406,קץ כל בשר בא לפני,אפרים לוצטו,"",https://wikidata.org/wiki/Q7058244,"","",Translation missing: he.poetry,"ע“פ הוצאת מחברות לספרות, תל אביב, תש”ב"
8407,/p16/m8407,הרועה הנביא,שמעון שמואל פרוג,אברהם לוינסון,https://wikidata.org/wiki/Q1390527,https://wikidata.org/wiki/Q12403386,ru,Translation missing: he.poetry,תל אביב: דבר
8409,/p166/m8409,ימי הממלכות הבודדות לנפשן,זאב יעבץ,"",https://wikidata.org/wiki/Q12407187,"","",Translation missing: he.reference,""
8410,/p180/m8410,[קרא הציר],שלמה אבן גבירול,"",https://wikidata.org/wiki/Q239355,"","",Translation missing: he.poetry,""
8411,/p41/m8411,הָאָמָן,נפתלי הרץ אימבר,"",https://wikidata.org/wiki/Q359717,"","",Translation missing: he.poetry,""
8412,/p58/m8412,למצב ספרותנו עתה,משה ליב לילינבלום,"",https://wikidata.org/wiki/Q742539,"","",Translation missing: he.article,"מתוך כל כתבי משה ליב ליליינבלום, קרקא: דפוס יוסף פישר, תרע""ב"
8413,/p76/m8413,נער הייתי...,ש' בן־ציון,"",https://wikidata.org/wiki/Q2905102,"","",Translation missing: he.prose,""
8414,/p141/m8414,חֲלִיבַת לַיְלָה,רחל בלובשטיין,"",https://wikidata.org/wiki/Q241180,"","",Translation missing: he.poetry,"מתוך ""רחל: שירים מכתבים רשימות קורות חייה"", בעריכת אורי מילשטיין, תל אביב: זמורה ביתן, תשמ""ה 1985"
8415,/p141/m8415,"[אֶל גָּדֵר דְּחוּיָה, אֲפֹרַת-פָּנִים]",רחל בלובשטיין,"",https://wikidata.org/wiki/Q241180,"","",Translation missing: he.poetry,"מתוך ""רחל: שירים מכתבים רשימות קורות חייה"", בעריכת אורי מילשטיין, תל אביב: זמורה ביתן, תשמ""ה 1985"
8416,/p24/m8416,העוצרים בעד המגפה,אלתר דרויאנוב,"",https://wikidata.org/wiki/Q437809,"","",Translation missing: he.article,"מתוך “כתבים נבחרים” א-ב הוצאת ברית ראשונים, תל-אביב, תש“ג-תש”ה."
8417,/p164/m8417,בִּלְעָדֵיהָ (זכרונות בודד),מיכה יוסף ברדיצ'בסקי,"",https://wikidata.org/wiki/Q1926717,"","",Translation missing: he.prose,""
8418,/p164/m8418,הַיְצִיאָה,מיכה יוסף ברדיצ'בסקי,"",https://wikidata.org/wiki/Q1926717,"","",Translation missing: he.prose,""
8419,/p61/m8419,שלוש הערות,חיים ארלוזורוב,"",https://wikidata.org/wiki/Q726510,"","",Translation missing: he.article,""
8420,/p68/m8420,הֶגְיוֹנֵי עֶצֶב,מרדכי צבי מאנה,"",https://wikidata.org/wiki/Q6633218,"","",Translation missing: he.poetry,"מתוך ""כל כתבי מרדכי צבי מאנה: קובץ שיריו, מאמריו ומכתביו"", ורשה: צנטרל, תרע”ד 1913"
8421,/p370/m8421,הקונגרס הציוני הרביעי,בנימין זאב הרצל,מיכל ברקוביץ,https://wikidata.org/wiki/Q44003,https://wikidata.org/wiki/Q7216296,de,Translation missing: he.article,""
8422,/p148/m8422,באלוני ממרא,אלתר לוין,"",https://wikidata.org/wiki/Q12404017,"","",Translation missing: he.poetry,"ירושלים: דקל, תר""ף"
8423,/p20/m8423,[אתה גחי מבטן],אברהם אבן עזרא,"",https://wikidata.org/wiki/Q270670,"","",Translation missing: he.poetry,""
8424,/p20/m8424,[אל בדתך האמרתנו],אברהם אבן עזרא,"",https://wikidata.org/wiki/Q270670,"","",Translation missing: he.poetry,""
8425,/p170/m8425,[בְּנַפְשִׁי יְעָלוֹת בְּיֹפִי כְלִילוֹת],משה אבן עזרא,"",https://wikidata.org/wiki/Q719393,"","",Translation missing: he.poetry,""
8426,/p55/m8426,"מילואים לתולדותיו של אהרן ליברמן עורך ""האמת""",ברל כצנלסון,"",https://wikidata.org/wiki/Q786429,"","",Translation missing: he.article,""
8429,/p170/m8429,לשון דמעו יגלה סוד צפונו,משה אבן עזרא,"",https://wikidata.org/wiki/Q719393,"","",Translation missing: he.poetry,""
8430,/p46/m8430,נאד של דמעות,יהודה ליב גורדון,"",https://wikidata.org/wiki/Q1376036,"","",Translation missing: he.poetry,"מתוך ""כתבי יהודה ליב גורדון"", תל אביב: דביר, תשי""ט 1959"
8431,/p170/m8431,הרימותי לאל עליון ימיני,משה אבן עזרא,"",https://wikidata.org/wiki/Q719393,"","",Translation missing: he.poetry,""
8432,/p46/m8432,הַפְּרֻדוֹת,יהודה ליב גורדון,"",https://wikidata.org/wiki/Q1376036,"","",Translation missing: he.poetry,"מתוך ""כתבי יהודה ליב גורדון"", תל אביב: דביר, תשי""ט 1959"
8433,/p95/m8433,הגמול,פרץ סמולנסקין,"",https://wikidata.org/wiki/Q1371532,"","",Translation missing: he.prose,וארשה: מ. קאצענעלענבאגען
8434,/p33/m8434,השביתה,אלחנן ליב לוינסקי,"",https://wikidata.org/wiki/Q7017172,"","",Translation missing: he.prose,""
8441,/p146/m8441,אם תחפצה בן איש,שלום שבזי,"","","","",Translation missing: he.poetry,""
